fname,x,y,bbox_x,bbox_y,bbox_w,bbox_h,area
0e322261a2ea26f96e4f655707e383988bb3ece3_21,968,953,943.0,929.0,44.0,25.0,550.0
0e322261a2ea26f96e4f655707e383988bb3ece3_22,521,433,509.0,415.0,29.0,32.0,464.0
0e322261a2ea26f96e4f655707e383988bb3ece3_22,823,384,798.0,368.0,35.0,41.0,717.0
0e322261a2ea26f96e4f655707e383988bb3ece3_22,318,651,293.0,633.0,31.0,19.0,294.0
3b46740747b001b644b2fef916301d44ac7402b6_00,386,253,377.0,251.0,34.0,27.0,459.0
ecc692b6130413dfbbf9aa4b37a486c9d41cf468_20,933,497,910.0,472.0,28.0,36.0,504.0
ecc692b6130413dfbbf9aa4b37a486c9d41cf468_20,905,546,888.0,521.0,35.0,41.0,717.0
ecc692b6130413dfbbf9aa4b37a486c9d41cf468_20,1021,345,1007.0,333.0,25.0,16.0,200.0
ecc692b6130413dfbbf9aa4b37a486c9d41cf468_20,962,302,960.0,296.0,27.0,22.0,297.0
02522ec4134273b0355d860be1127a8ee6502a8b_12,575,237,566.0,225.0,34.0,37.0,629.0
02522ec4134273b0355d860be1127a8ee6502a8b_12,364,363,339.0,338.0,37.0,50.0,925.0
02522ec4134273b0355d860be1127a8ee6502a8b_21,327,391,317.0,389.0,26.0,20.0,260.0
02522ec4134273b0355d860be1127a8ee6502a8b_21,265,372,253.0,367.0,24.0,11.0,132.0
02522ec4134273b0355d860be1127a8ee6502a8b_22,284,13,278.0,4.0,14.0,20.0,140.0
02522ec4134273b0355d860be1127a8ee6502a8b_22,69,111,48.0,86.0,37.0,28.0,518.0
02522ec4134273b0355d860be1127a8ee6502a8b_22,257,140,232.0,156.0,5.0,8.0,20.0
02522ec4134273b0355d860be1127a8ee6502a8b_22,464,277,453.0,266.0,20.0,15.0,150.0
92c6d827d64efee532000471d73238c8cda86b90_11,755,638,744.0,632.0,23.0,17.0,195.0
a2ae988c2735a4d5b390a11b63985975ea669a0c_00,52,197,33.0,172.0,44.0,46.0,1012.0
3209dd4bf2046755df495d59e0485d54dc3d8701_10,1079,411,1054.0,413.0,42.0,23.0,483.0
3209dd4bf2046755df495d59e0485d54dc3d8701_20,106,557,81.0,543.0,50.0,39.0,975.0
3209dd4bf2046755df495d59e0485d54dc3d8701_20,158,642,133.0,617.0,42.0,50.0,1050.0
3209dd4bf2046755df495d59e0485d54dc3d8701_22,467,312,458.0,301.0,34.0,34.0,578.0
d76782ae50aa41aad7a6a3e8166d69e199731ef5_11,168,260,143.0,235.0,37.0,50.0,925.0
d76782ae50aa41aad7a6a3e8166d69e199731ef5_12,565,93,540.0,68.0,46.0,50.0,1150.0
d76782ae50aa41aad7a6a3e8166d69e199731ef5_21,326,269,301.0,267.0,37.0,13.0,240.0
c774cdf219b0393a7a978a5fc128cde3af6612e2_02,105,74,97.0,63.0,26.0,36.0,468.0
c774cdf219b0393a7a978a5fc128cde3af6612e2_02,100,112,75.0,95.0,32.0,39.0,624.0
c774cdf219b0393a7a978a5fc128cde3af6612e2_02,96,137,71.0,112.0,36.0,22.0,396.0
c774cdf219b0393a7a978a5fc128cde3af6612e2_02,79,137,54.0,116.0,26.0,46.0,598.0
0bee5bd9703800f0d908ac9395ac4501a14e52e4_02,133,228,108.0,222.0,23.0,31.0,356.0
7624d44bdca5afc0e5207311f6d5ba27aba0fe7b_00,776,730,767.0,721.0,34.0,15.0,255.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_01,882,547,879.0,541.0,10.0,18.0,90.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,431,308,428.0,314.0,18.0,19.0,171.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,875,317,869.0,312.0,20.0,16.0,160.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,416,274,391.0,275.0,18.0,21.0,189.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,430,345,405.0,328.0,29.0,37.0,536.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,517,308,492.0,294.0,35.0,39.0,682.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,562,299,561.0,282.0,25.0,23.0,287.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,576,335,570.0,324.0,13.0,24.0,156.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,605,323,599.0,328.0,23.0,20.0,230.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,555,367,544.0,342.0,25.0,32.0,400.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,449,415,424.0,390.0,36.0,33.0,594.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,637,426,612.0,433.0,43.0,18.0,387.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,513,209,514.0,198.0,23.0,19.0,218.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,562,238,537.0,217.0,41.0,32.0,656.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,591,242,566.0,217.0,12.0,19.0,114.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,550,216,557.0,220.0,18.0,21.0,189.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,558,182,533.0,168.0,22.0,19.0,209.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,582,168,578.0,157.0,29.0,21.0,304.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,558,109,541.0,84.0,33.0,38.0,627.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,796,214,772.0,199.0,36.0,16.0,288.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,762,231,753.0,225.0,18.0,12.0,108.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,687,385,675.0,364.0,23.0,32.0,368.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,665,161,659.0,165.0,18.0,21.0,189.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_11,43,512,43.0,511.0,25.0,20.0,250.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_11,41,495,36.0,470.0,14.0,26.0,182.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_11,66,488,56.0,468.0,19.0,31.0,294.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_11,27,455,18.0,430.0,24.0,50.0,600.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_11,82,572,66.0,547.0,41.0,45.0,922.0
12464acd2863fd3abb6af3f0d120e7fec03270e0_12,168,28,143.0,19.0,34.0,26.0,442.0
bdd225eab143db6b695058e802c1e2da6f051a8c_12,179,210,161.0,192.0,32.0,36.0,576.0
bdd225eab143db6b695058e802c1e2da6f051a8c_12,521,393,496.0,368.0,50.0,50.0,1250.0
8f6a60a81e21f5561d5d413507ea2ae3c9507999_00,641,61,625.0,44.0,37.0,37.0,684.0
8f6a60a81e21f5561d5d413507ea2ae3c9507999_10,799,484,786.0,459.0,26.0,45.0,585.0
8f6a60a81e21f5561d5d413507ea2ae3c9507999_10,940,222,920.0,212.0,25.0,30.0,375.0
8f6a60a81e21f5561d5d413507ea2ae3c9507999_20,462,355,437.0,330.0,44.0,50.0,1100.0
8f6a60a81e21f5561d5d413507ea2ae3c9507999_20,529,464,511.0,456.0,36.0,17.0,306.0
b56ec507226a1245401f17393a040551a37ba4fb_11,227,370,213.0,345.0,39.0,35.0,682.0
a546a71dca6c5ba4c9204057269dd7090b055d27_21,161,672,154.0,665.0,31.0,32.0,496.0
7a23bb4907195798b38c2f745588f218f6e9be65_02,1449,1054,1446.0,1034.0,28.0,38.0,532.0
4a43ef43b354595070535a68d0a1dbc69525c706_20,232,96,207.0,71.0,47.0,50.0,1175.0
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_00,456,96,450.0,91.0,31.0,21.0,325.0
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,536,72,511.0,47.0,50.0,50.0,1250.0
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,543,331,518.0,306.0,50.0,50.0,1250.0
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,355,285,330.0,260.0,50.0,50.0,1250.0
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,269,392,244.0,374.0,50.0,43.0,1075.0
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,410,365,385.0,340.0,50.0,50.0,1250.0
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,437,340,424.0,315.0,38.0,50.0,950.0
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,360,309,335.0,296.0,47.0,38.0,893.0
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,282,257,257.0,232.0,50.0,50.0,1250.0
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,276,242,258.0,217.0,43.0,50.0,1075.0
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,237,292,225.0,280.0,37.0,37.0,684.0
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,242,114,217.0,99.0,50.0,40.0,1000.0
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,258,155,244.0,144.0,39.0,36.0,702.0
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,288,129,284.0,105.0,29.0,49.0,710.0
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,527,221,502.0,202.0,50.0,44.0,1100.0
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,504,285,479.0,263.0,29.0,35.0,507.0
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,249,147,244.0,144.0,30.0,28.0,420.0
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,234,306,209.0,281.0,34.0,50.0,850.0
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,408,346,395.0,324.0,38.0,47.0,893.0
c22ab60f59401ffe45ad0a61557994df728a1bcd_00,126,141,101.0,116.0,26.0,50.0,650.0
c22ab60f59401ffe45ad0a61557994df728a1bcd_00,78,268,66.0,243.0,37.0,41.0,758.0
c22ab60f59401ffe45ad0a61557994df728a1bcd_00,113,182,88.0,169.0,43.0,38.0,817.0
c22ab60f59401ffe45ad0a61557994df728a1bcd_00,107,214,82.0,189.0,35.0,50.0,875.0
c22ab60f59401ffe45ad0a61557994df728a1bcd_01,410,255,390.0,230.0,45.0,32.0,720.0
c22ab60f59401ffe45ad0a61557994df728a1bcd_01,78,11,53.0,0.0,35.0,36.0,630.0
305b48896b7c92421c6320e018fabfec4337da6b_20,303,427,293.0,424.0,22.0,9.0,99.0
305b48896b7c92421c6320e018fabfec4337da6b_20,277,417,252.0,406.0,35.0,26.0,455.0
305b48896b7c92421c6320e018fabfec4337da6b_20,307,370,290.0,345.0,42.0,40.0,840.0
305b48896b7c92421c6320e018fabfec4337da6b_20,424,255,399.0,241.0,43.0,16.0,344.0
305b48896b7c92421c6320e018fabfec4337da6b_21,437,273,427.0,265.0,30.0,17.0,255.0
305b48896b7c92421c6320e018fabfec4337da6b_21,430,289,409.0,280.0,18.0,34.0,306.0
305b48896b7c92421c6320e018fabfec4337da6b_21,436,171,431.0,162.0,30.0,34.0,510.0
305b48896b7c92421c6320e018fabfec4337da6b_22,117,210,92.0,185.0,29.0,33.0,478.0
305b48896b7c92421c6320e018fabfec4337da6b_22,106,190,90.0,178.0,31.0,37.0,573.0
ad37076b6991e2ac54b417ac66753f38f5aac4e6_02,751,132,747.0,114.0,29.0,43.0,623.0
ad37076b6991e2ac54b417ac66753f38f5aac4e6_02,645,153,635.0,144.0,28.0,23.0,322.0
ad37076b6991e2ac54b417ac66753f38f5aac4e6_02,747,35,740.0,21.0,31.0,23.0,356.0
ad37076b6991e2ac54b417ac66753f38f5aac4e6_02,797,0,774.0,0.0,32.0,25.0,400.0
ad37076b6991e2ac54b417ac66753f38f5aac4e6_12,211,132,196.0,128.0,40.0,29.0,580.0
ad37076b6991e2ac54b417ac66753f38f5aac4e6_12,34,124,9.0,102.0,42.0,47.0,987.0
ad37076b6991e2ac54b417ac66753f38f5aac4e6_12,77,146,79.0,138.0,22.0,26.0,286.0
ad37076b6991e2ac54b417ac66753f38f5aac4e6_12,98,141,79.0,138.0,22.0,26.0,286.0
ad37076b6991e2ac54b417ac66753f38f5aac4e6_12,131,125,106.0,100.0,40.0,35.0,700.0
ad37076b6991e2ac54b417ac66753f38f5aac4e6_12,129,146,132.0,126.0,22.0,32.0,352.0
ad37076b6991e2ac54b417ac66753f38f5aac4e6_12,145,207,120.0,185.0,50.0,35.0,875.0
6239a1bc289827bf2b8f54197ac556209ae82665_01,489,702,486.0,685.0,28.0,29.0,406.0
e1b7cc5f55c945284745aea1a38aa329cac500f1_00,639,318,614.0,293.0,31.0,29.0,449.0
e1b7cc5f55c945284745aea1a38aa329cac500f1_00,624,335,629.0,319.0,16.0,26.0,208.0
e1b7cc5f55c945284745aea1a38aa329cac500f1_00,578,365,,,,,
e1b7cc5f55c945284745aea1a38aa329cac500f1_00,541,358,530.0,353.0,16.0,7.0,56.0
e1b7cc5f55c945284745aea1a38aa329cac500f1_00,525,340,532.0,315.0,17.0,15.0,127.0
e1b7cc5f55c945284745aea1a38aa329cac500f1_00,517,352,513.0,347.0,12.0,6.0,36.0
e1b7cc5f55c945284745aea1a38aa329cac500f1_11,538,98,529.0,88.0,23.0,17.0,195.0
e1b7cc5f55c945284745aea1a38aa329cac500f1_11,552,90,529.0,88.0,23.0,17.0,195.0
e1b7cc5f55c945284745aea1a38aa329cac500f1_11,560,93,558.0,79.0,26.0,17.0,221.0
e1b7cc5f55c945284745aea1a38aa329cac500f1_11,569,85,558.0,79.0,26.0,17.0,221.0
e1b7cc5f55c945284745aea1a38aa329cac500f1_11,557,102,558.0,79.0,24.0,17.0,204.0
e1b7cc5f55c945284745aea1a38aa329cac500f1_11,561,110,560.0,120.0,24.0,15.0,180.0
e1b7cc5f55c945284745aea1a38aa329cac500f1_11,525,146,528.0,144.0,22.0,23.0,253.0
e1b7cc5f55c945284745aea1a38aa329cac500f1_11,498,225,473.0,204.0,14.0,12.0,84.0
e1b7cc5f55c945284745aea1a38aa329cac500f1_20,167,321,148.0,296.0,18.0,24.0,216.0
e1b7cc5f55c945284745aea1a38aa329cac500f1_20,156,309,143.0,284.0,23.0,36.0,414.0
e1b7cc5f55c945284745aea1a38aa329cac500f1_20,176,299,154.0,274.0,37.0,15.0,277.0
2ad98401fb0fca97bbc5752a5ca2cbe804fb7b42_11,871,136,846.0,113.0,50.0,48.0,1200.0
a06d8f18249b462db1f414268c8771a0ced3b1b0_11,269,444,244.0,419.0,50.0,50.0,1250.0
7680f5f3588cea37f2e34b4a663730f2789c0011_21,262,348,237.0,323.0,25.0,41.0,512.0
7680f5f3588cea37f2e34b4a663730f2789c0011_21,283,371,258.0,366.0,38.0,18.0,342.0
7680f5f3588cea37f2e34b4a663730f2789c0011_21,259,384,249.0,368.0,35.0,25.0,437.0
7680f5f3588cea37f2e34b4a663730f2789c0011_22,227,277,202.0,252.0,18.0,50.0,450.0
7680f5f3588cea37f2e34b4a663730f2789c0011_22,229,303,204.0,295.0,34.0,26.0,442.0
7680f5f3588cea37f2e34b4a663730f2789c0011_22,221,346,210.0,321.0,24.0,40.0,480.0
7680f5f3588cea37f2e34b4a663730f2789c0011_22,172,401,147.0,398.0,37.0,28.0,518.0
b148282b75024e0747383ddca366b07e2a4fa8a7_22,402,719,392.0,713.0,27.0,10.0,135.0
b148282b75024e0747383ddca366b07e2a4fa8a7_22,440,725,433.0,720.0,22.0,9.0,99.0
b148282b75024e0747383ddca366b07e2a4fa8a7_22,455,745,446.0,739.0,21.0,9.0,94.0
b148282b75024e0747383ddca366b07e2a4fa8a7_22,477,731,465.0,724.0,22.0,10.0,110.0
b148282b75024e0747383ddca366b07e2a4fa8a7_22,508,718,492.0,712.0,22.0,12.0,132.0
b148282b75024e0747383ddca366b07e2a4fa8a7_22,508,666,492.0,660.0,31.0,15.0,232.0
b148282b75024e0747383ddca366b07e2a4fa8a7_22,526,753,518.0,746.0,15.0,10.0,75.0
b148282b75024e0747383ddca366b07e2a4fa8a7_22,333,709,323.0,700.0,20.0,17.0,170.0
b148282b75024e0747383ddca366b07e2a4fa8a7_22,290,788,268.0,777.0,34.0,16.0,272.0
b148282b75024e0747383ddca366b07e2a4fa8a7_22,224,797,199.0,780.0,22.0,42.0,462.0
b148282b75024e0747383ddca366b07e2a4fa8a7_22,175,817,150.0,801.0,33.0,31.0,511.0
b148282b75024e0747383ddca366b07e2a4fa8a7_22,495,734,492.0,712.0,22.0,12.0,132.0
95a389edf1179cfdc7fb4e2f9ed843504f2a6170_00,1430,832,1407.0,807.0,33.0,39.0,643.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_01,1550,974,1542.0,949.0,24.0,40.0,480.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_01,1531,998,1525.0,973.0,22.0,15.0,165.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_01,1400,993,1380.0,968.0,24.0,50.0,600.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_01,1391,1073,1366.0,1048.0,50.0,50.0,1250.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_01,1457,999,1439.0,987.0,41.0,37.0,758.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_01,1547,1123,1542.0,1114.0,30.0,31.0,465.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_01,1547,1213,1523.0,1188.0,43.0,34.0,731.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_01,1539,984,1525.0,961.0,26.0,27.0,351.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_01,1394,1021,1380.0,996.0,27.0,50.0,675.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_02,1399,118,1383.0,119.0,31.0,24.0,372.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_02,1660,10,1644.0,0.0,39.0,35.0,682.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_02,1415,1,1411.0,0.0,26.0,18.0,234.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_11,469,1193,449.0,1186.0,45.0,19.0,427.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_11,1090,1052,1068.0,1050.0,47.0,22.0,517.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_11,1088,1032,1078.0,1025.0,35.0,18.0,315.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_11,1110,1030,1085.0,1023.0,48.0,20.0,480.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_11,1161,1015,1152.0,1010.0,26.0,18.0,234.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_11,1216,997,1200.0,997.0,41.0,21.0,430.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_11,1274,1018,1265.0,1011.0,34.0,32.0,544.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_11,1328,1022,1334.0,1020.0,19.0,24.0,228.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_11,1363,1042,1338.0,1020.0,50.0,47.0,1175.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_11,1387,1060,1362.0,1037.0,44.0,42.0,924.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_11,1634,1139,1618.0,1135.0,41.0,20.0,410.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_12,319,20,302.0,4.0,42.0,41.0,861.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_12,258,56,250.0,39.0,27.0,38.0,513.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_12,148,299,126.0,274.0,26.0,36.0,468.0
588b065411952ff6ab3b07f9af701c5f5c9362b4_22,676,265,667.0,244.0,13.0,31.0,201.0
56b9efc74fe30dc9a07f348980e7470e44afb78d_01,1466,1101,1446.0,1076.0,45.0,28.0,630.0
c5eac42d1ebcb6442ec451e1db6de02c62108f4a_01,1093,402,1068.0,377.0,50.0,50.0,1250.0
c5eac42d1ebcb6442ec451e1db6de02c62108f4a_01,1119,405,1094.0,381.0,30.0,43.0,645.0
c5eac42d1ebcb6442ec451e1db6de02c62108f4a_01,1084,418,1059.0,393.0,45.0,50.0,1125.0
c5eac42d1ebcb6442ec451e1db6de02c62108f4a_02,997,411,975.0,395.0,35.0,41.0,717.0
c5eac42d1ebcb6442ec451e1db6de02c62108f4a_02,1018,354,1000.0,329.0,43.0,50.0,1075.0
89f06c76eb9232b35a392928ece9648135902553_12,564,326,539.0,301.0,37.0,44.0,814.0
89f06c76eb9232b35a392928ece9648135902553_12,529,383,534.0,358.0,20.0,25.0,250.0
503918a19537b28772b83d946853df365b4eac14_00,481,11,472.0,6.0,23.0,17.0,195.0
503918a19537b28772b83d946853df365b4eac14_00,399,10,374.0,5.0,35.0,24.0,420.0
503918a19537b28772b83d946853df365b4eac14_10,215,142,190.0,117.0,45.0,50.0,1125.0
503918a19537b28772b83d946853df365b4eac14_10,210,183,198.0,158.0,28.0,42.0,588.0
503918a19537b28772b83d946853df365b4eac14_10,179,163,167.0,138.0,21.0,32.0,336.0
503918a19537b28772b83d946853df365b4eac14_10,122,48,97.0,23.0,29.0,50.0,725.0
503918a19537b28772b83d946853df365b4eac14_10,240,24,215.0,3.0,30.0,33.0,495.0
503918a19537b28772b83d946853df365b4eac14_10,39,82,18.0,76.0,21.0,23.0,241.0
503918a19537b28772b83d946853df365b4eac14_10,199,120,178.0,100.0,33.0,45.0,742.0
503918a19537b28772b83d946853df365b4eac14_10,107,51,82.0,26.0,44.0,50.0,1100.0
503918a19537b28772b83d946853df365b4eac14_10,83,44,58.0,19.0,42.0,36.0,756.0
503918a19537b28772b83d946853df365b4eac14_10,82,51,69.0,33.0,38.0,43.0,817.0
6b71dc558c34a7ca883408790d933ee4e48401e5_00,570,129,566.0,123.0,15.0,16.0,120.0
6b71dc558c34a7ca883408790d933ee4e48401e5_00,468,405,463.0,398.0,28.0,25.0,350.0
6b71dc558c34a7ca883408790d933ee4e48401e5_00,621,67,617.0,57.0,17.0,35.0,297.0
6b71dc558c34a7ca883408790d933ee4e48401e5_00,652,71,643.0,53.0,34.0,38.0,646.0
6b71dc558c34a7ca883408790d933ee4e48401e5_00,653,141,649.0,135.0,19.0,31.0,294.0
6b71dc558c34a7ca883408790d933ee4e48401e5_00,742,192,730.0,202.0,30.0,15.0,225.0
6b71dc558c34a7ca883408790d933ee4e48401e5_00,604,21,579.0,17.0,19.0,21.0,199.0
6b71dc558c34a7ca883408790d933ee4e48401e5_00,450,434,441.0,430.0,15.0,9.0,67.0
6b71dc558c34a7ca883408790d933ee4e48401e5_00,360,343,358.0,335.0,9.0,27.0,121.0
6b71dc558c34a7ca883408790d933ee4e48401e5_00,560,501,558.0,500.0,27.0,25.0,337.0
6b71dc558c34a7ca883408790d933ee4e48401e5_00,370,571,367.0,567.0,12.0,25.0,150.0
6b71dc558c34a7ca883408790d933ee4e48401e5_00,333,427,,,,,
6b71dc558c34a7ca883408790d933ee4e48401e5_00,625,86,617.0,61.0,24.0,50.0,600.0
6b71dc558c34a7ca883408790d933ee4e48401e5_00,296,525,,,,,
6b71dc558c34a7ca883408790d933ee4e48401e5_01,760,562,751.0,555.0,34.0,14.0,238.0
6b71dc558c34a7ca883408790d933ee4e48401e5_01,330,20,,,,,
6b71dc558c34a7ca883408790d933ee4e48401e5_11,600,553,589.0,550.0,5.0,6.0,15.0
6b71dc558c34a7ca883408790d933ee4e48401e5_11,549,569,524.0,567.0,17.0,23.0,195.0
5e5c625377bd720dcfcd5f961d5ddc66d5cef3fe_01,320,39,305.0,29.0,35.0,35.0,612.0
5e5c625377bd720dcfcd5f961d5ddc66d5cef3fe_02,227,224,202.0,199.0,50.0,50.0,1250.0
5e5c625377bd720dcfcd5f961d5ddc66d5cef3fe_02,276,195,251.0,193.0,39.0,27.0,526.0
5e5c625377bd720dcfcd5f961d5ddc66d5cef3fe_02,212,169,201.0,144.0,36.0,50.0,900.0
9fe576002cf453f77df8dede2f0ce3cd6367525b_00,274,381,249.0,356.0,50.0,29.0,725.0
9fe576002cf453f77df8dede2f0ce3cd6367525b_00,284,150,259.0,125.0,31.0,29.0,449.0
9fe576002cf453f77df8dede2f0ce3cd6367525b_00,402,94,377.0,75.0,29.0,36.0,522.0
9fe576002cf453f77df8dede2f0ce3cd6367525b_01,288,22,278.0,0.0,34.0,47.0,799.0
9fe576002cf453f77df8dede2f0ce3cd6367525b_01,312,85,303.0,60.0,26.0,36.0,468.0
9fe576002cf453f77df8dede2f0ce3cd6367525b_01,501,122,476.0,97.0,44.0,33.0,726.0
9fe576002cf453f77df8dede2f0ce3cd6367525b_01,489,115,464.0,90.0,50.0,40.0,1000.0
9fe576002cf453f77df8dede2f0ce3cd6367525b_01,297,53,303.0,41.0,19.0,37.0,351.0
9fe576002cf453f77df8dede2f0ce3cd6367525b_01,291,49,266.0,42.0,18.0,29.0,261.0
9fe576002cf453f77df8dede2f0ce3cd6367525b_01,277,61,262.0,42.0,22.0,29.0,319.0
9fe576002cf453f77df8dede2f0ce3cd6367525b_01,277,105,278.0,80.0,24.0,50.0,600.0
9fe576002cf453f77df8dede2f0ce3cd6367525b_01,297,206,272.0,185.0,43.0,41.0,881.0
9fe576002cf453f77df8dede2f0ce3cd6367525b_01,336,209,311.0,207.0,49.0,27.0,661.0
9fe576002cf453f77df8dede2f0ce3cd6367525b_01,439,117,435.0,120.0,29.0,22.0,319.0
9fe576002cf453f77df8dede2f0ce3cd6367525b_01,409,245,405.0,220.0,26.0,14.0,182.0
9fe576002cf453f77df8dede2f0ce3cd6367525b_10,3,372,6.0,350.0,22.0,34.0,374.0
9fe576002cf453f77df8dede2f0ce3cd6367525b_10,233,342,208.0,317.0,40.0,44.0,880.0
9fe576002cf453f77df8dede2f0ce3cd6367525b_10,233,333,208.0,308.0,40.0,50.0,1000.0
9fe576002cf453f77df8dede2f0ce3cd6367525b_11,19,5,27.0,0.0,17.0,23.0,195.0
9fe576002cf453f77df8dede2f0ce3cd6367525b_11,282,34,276.0,22.0,31.0,37.0,573.0
9fe576002cf453f77df8dede2f0ce3cd6367525b_11,267,24,242.0,22.0,28.0,27.0,378.0
6abea5e342ce3be47fd0cff088e7bd1de2663d34_20,562,371,539.0,369.0,48.0,26.0,624.0
6abea5e342ce3be47fd0cff088e7bd1de2663d34_20,557,485,543.0,474.0,28.0,14.0,196.0
6abea5e342ce3be47fd0cff088e7bd1de2663d34_20,505,559,500.0,551.0,23.0,8.0,92.0
6abea5e342ce3be47fd0cff088e7bd1de2663d34_20,714,435,698.0,421.0,17.0,17.0,144.0
6abea5e342ce3be47fd0cff088e7bd1de2663d34_20,760,428,736.0,404.0,41.0,26.0,533.0
6abea5e342ce3be47fd0cff088e7bd1de2663d34_20,602,481,579.0,456.0,22.0,27.0,297.0
6abea5e342ce3be47fd0cff088e7bd1de2663d34_20,577,584,557.0,565.0,44.0,27.0,594.0
6abea5e342ce3be47fd0cff088e7bd1de2663d34_20,343,523,329.0,512.0,29.0,15.0,217.0
7e577a42be709f6c3fec2f0d97f613048da8d8bd_10,1147,374,1132.0,349.0,30.0,37.0,555.0
7e577a42be709f6c3fec2f0d97f613048da8d8bd_20,23,718,5.0,709.0,27.0,19.0,256.0
7e577a42be709f6c3fec2f0d97f613048da8d8bd_20,57,329,32.0,317.0,50.0,35.0,875.0
7e577a42be709f6c3fec2f0d97f613048da8d8bd_20,70,358,47.0,333.0,28.0,37.0,518.0
7e577a42be709f6c3fec2f0d97f613048da8d8bd_21,56,293,36.0,270.0,34.0,32.0,544.0
33c9a471d6b0a2fe9ef7d5eaac9f4461913ce19a_00,476,450,451.0,425.0,50.0,50.0,1250.0
